mode,forgetfulness,tiredness,recovery,intensity,groupSize,propensity,repeats,top5SharePct,top10Stability1Pct,top10Stability10Pct,top10Stability20Pct,totalPower,oligarchyScore
"habit",0.180000,0.088000,0.160000,0.060000,14,0.800000,1,39.028280,90,80,80,5.84790391782213e+137,67.028280
"habit",0.108000,0,0.040000,0.060000,14,0.600000,1,39.030798,100,80,80,4.9018638953346905e+175,67.030798
"random",0.036000,0.132000,0.160000,0.060000,12,0,1,42.538930,90,80,70,4.1392705690930593e+139,67.038930
"random",0.144000,0,0.200000,0.060000,14,0,1,39.059374,80,90,80,1.81841479439408e+127,67.059374
"random",0.036000,0.088000,0.160000,0.060000,9,0,1,39.109176,80,80,80,2.580507104749855e+50,67.109176
"random",0.144000,0.044000,0.200000,0.060000,14,0,1,39.169183,90,90,80,8.037096767609216e+130,67.169183
"habit",0,0.044000,0.080000,0.060000,14,0.400000,1,39.169511,90,80,80,2.1805207665880605e+218,67.169511
"habit",0.072000,0.176000,0.160000,0.060000,14,0.600000,1,35.678853,90,70,90,6.257043773655472e+158,67.178853
"habit",0.036000,0,0.120000,0.060000,12,0.400000,1,42.703116,80,70,70,3.917019604976431e+161,67.203116
"habit",0,0.044000,0.200000,0.060000,14,1,1,39.218634,100,90,80,1.140159185753708e+230,67.218634
"random",0.108000,0,0.160000,0.060000,12,0,1,42.722003,90,70,70,3.4850799116818824e+110,67.222003
"random",0.144000,0,0.160000,0.060000,12,0,1,42.732074,80,90,70,1.1609147925010998e+68,67.232074
"habit",0.108000,0.044000,0.200000,0.060000,14,0.400000,1,39.235232,90,90,80,1.4144086433331494e+174,67.235232
"random",0.036000,0.176000,0.160000,0.060000,12,0,1,39.240717,70,50,80,8.28546306221714e+128,67.240717
"random",0.144000,0.088000,0.160000,0.060000,14,0,1,39.267181,100,80,80,1.8986883619780522e+137,67.267181
"habit",0.036000,0,0,0.060000,12,1,1,42.795876,100,60,70,8.82473090911365e+161,67.295876
"random",0.144000,0.176000,0.200000,0.060000,14,0,1,39.296693,90,90,80,5.82629710312739e+131,67.296693
"random",0.108000,0.088000,0.160000,0.060000,12,0,1,42.821367,90,70,70,7.917069883900196e+84,67.321367
"random",0,0.044000,0.080000,0.060000,12,0,1,42.897247,90,70,70,5.672947756412198e+163,67.397247
"random",0.036000,0.088000,0.120000,0.060000,12,0,1,42.904058,80,60,70,3.5604454835395845e+125,67.404058
"habit",0,0.132000,0.160000,0.060000,12,1,1,42.945636,90,80,70,3.147867080863583e+178,67.445636
"habit",0,0,0.160000,0.060000,12,0.400000,1,42.980980,90,80,70,8.993559667672631e+175,67.480980
"habit",0.144000,0.044000,0.080000,0.060000,12,1,1,43.080894,90,70,70,5.430529872269373e+124,67.580894
"random",0.180000,0,0.040000,0.060000,14,0,1,39.598441,80,70,80,4.026135915237352e+94,67.598441
"random",0.036000,0.088000,0.160000,0.060000,12,0,1,43.171240,70,80,70,2.363599244650808e+148,67.671240
"habit",0.036000,0.132000,0.160000,0.060000,12,0,1,43.203104,90,80,70,1.2132873437215843e+151,67.703104
"habit",0.036000,0.044000,0.040000,0.060000,12,0.200000,1,43.248613,90,70,70,9.314712552263019e+141,67.748613
"habit",0.072000,0.044000,0.080000,0.060000,9,0.400000,1,43.251737,90,70,70,8.013358273586222e+32,67.751737
"random",0,0,0.080000,0.060000,14,0,1,39.755155,90,70,80,1.0172042909004486e+203,67.755155
"random",0,0.044000,0.160000,0.060000,14,0,1,39.802790,90,80,80,4.1051029946647835e+203,67.802790
"random",0.108000,0.088000,0.200000,0.060000,12,0,1,43.307243,90,70,70,1.6919775636469873e+105,67.807243
"random",0,0.132000,0.200000,0.060000,12,0,1,43.343450,80,70,70,8.422495374574675e+168,67.843450
"random",0.036000,0.044000,0.080000,0.060000,12,0,1,43.381128,90,70,70,5.920332085871387e+145,67.881128
"habit",0.036000,0,0.040000,0.060000,14,0.200000,1,39.933074,90,80,80,1.6446030483229946e+198,67.933074
"habit",0.108000,0.044000,0.200000,0.060000,12,0.200000,1,43.481364,100,90,70,6.054189777515147e+117,67.981364
"habit",0.036000,0.088000,0.120000,0.060000,9,0.600000,1,47.009609,80,70,60,8.63927001109619e+60,68.009609
"habit",0,0.088000,0.080000,0.060000,12,0.400000,1,43.519337,90,70,70,9.661213733169323e+156,68.019337
"random",0.072000,0.088000,0.080000,0.060000,12,0,1,43.550570,90,50,70,2.758957606127306e+106,68.050570
"habit",0,0.132000,0.200000,0.060000,9,1,1,47.074914,90,60,60,5.607275897832241e+105,68.074914
"random",0,0.044000,0.160000,0.060000,12,0,1,43.587439,100,80,70,2.312778096613499e+169,68.087439
"habit",0.036000,0,0.040000,0.060000,12,0,1,43.611090,80,80,70,6.459204905588637e+123,68.111090
"habit",0.108000,0,0.200000,0.060000,12,0,1,43.630054,90,80,70,1.7538619729872395e+106,68.130054
"random",0,0.132000,0.120000,0.060000,12,0,1,40.161471,80,60,80,5.336001425177316e+153,68.161471
"random",0.072000,0,0.080000,0.060000,12,0,1,43.664966,90,70,70,4.124598437034478e+126,68.164966
"habit",0.180000,0,0.040000,0.060000,12,0.800000,1,43.667341,80,70,70,1.0660706624119171e+88,68.167341
"habit",0.072000,0.044000,0.160000,0.060000,12,1,1,43.700512,90,80,70,8.103119079599452e+153,68.200512
"random",0.072000,0.044000,0.080000,0.060000,12,0,1,40.252902,90,90,80,1.838733292699633e+123,68.252902
"random",0.036000,0.044000,0.040000,0.060000,14,0,1,40.255025,90,80,80,2.752110122496556e+185,68.255025
"habit",0.108000,0.044000,0.080000,0.060000,12,0.800000,1,43.769136,80,70,70,8.882061716802052e+125,68.269136
"habit",0.144000,0.044000,0.120000,0.060000,12,0,1,40.334119,90,50,80,5.74250476027541e+23,68.334119
"random",0.036000,0.176000,0.200000,0.060000,9,0,1,43.868362,80,80,70,1.1393285675272936e+54,68.368362
"habit",0.036000,0,0.120000,0.060000,14,0.600000,1,40.395111,90,80,80,4.385744136166663e+199,68.395111
"habit",0.036000,0.088000,0.200000,0.060000,12,0,1,43.916651,80,80,70,3.888988859327944e+134,68.416651
"habit",0.144000,0,0.080000,0.060000,14,1,1,40.455286,90,60,80,7.245611076425347e+147,68.455286
"habit",0,0.176000,0.160000,0.060000,9,1,1,43.976150,80,70,70,1.723708287011267e+92,68.476150
"habit",0.144000,0.044000,0.040000,0.060000,12,0.800000,1,44.009030,80,70,70,6.186344873568232e+98,68.509030
"habit",0.072000,0.088000,0.160000,0.060000,12,0,1,44.040990,90,70,70,2.1716321421360806e+128,68.540990
"random",0.108000,0,0.080000,0.060000,14,0,1,37.087672,80,80,90,3.38382356283275e+164,68.587672
"random",0,0,0.120000,0.060000,9,0,1,44.115457,80,80,70,9.534537545577265e+71,68.615457
"random",0.108000,0,0.080000,0.060000,12,0,1,44.119880,90,90,70,1.7404345275391592e+92,68.619880
"habit",0.036000,0.088000,0.120000,0.060000,12,0.800000,1,44.157342,80,60,70,3.228967098907203e+159,68.657342
"habit",0,0.176000,0.200000,0.060000,14,0.400000,1,37.168938,90,80,90,3.663924443723557e+215,68.668938
"habit",0.144000,0.132000,0.120000,0.060000,12,0.400000,1,40.767899,80,70,80,5.3816436608463705e+72,68.767899
"random",0.036000,0.132000,0.200000,0.060000,12,0,1,44.271330,80,80,70,8.512158154539975e+148,68.771330
"random",0,0.132000,0.120000,0.060000,14,0,1,37.303962,90,60,90,7.593834571511267e+193,68.803962
"random",0,0.088000,0.200000,0.060000,12,0,1,40.838126,80,70,80,4.400305368186125e+150,68.838126
"habit",0.036000,0.044000,0.080000,0.060000,9,0.200000,1,47.860607,90,70,60,1.2127290290929618e+60,68.860607
"habit",0.072000,0,0,0.060000,14,0.200000,1,37.400813,90,90,90,1.129217761818397e+174,68.900813
"habit",0.036000,0.044000,0.120000,0.060000,9,0.400000,1,41.047014,80,80,80,3.489892610569791e+56,69.047014
"habit",0.108000,0,0.200000,0.060000,9,1,1,44.570109,80,70,70,1.1296719007802455e+57,69.070109
"habit",0.144000,0,0,0.060000,14,0.600000,1,37.644981,90,80,90,5.996714918535864e+153,69.144981
"habit",0.036000,0.176000,0.200000,0.060000,12,0.400000,1,44.665139,90,80,70,3.85600358679793e+156,69.165139
"habit",0,0.044000,0.080000,0.060000,9,0,1,44.669358,70,70,70,1.3314593269833534e+74,69.169358
"random",0.144000,0,0.160000,0.060000,14,0,1,37.689073,90,70,90,1.18638795937753e+141,69.189073
"habit",0.036000,0.132000,0.120000,0.060000,14,0,1,37.885501,80,60,90,2.5452058702929683e+172,69.385501
"random",0.072000,0.132000,0.160000,0.060000,14,0,1,38.007070,80,70,90,6.39798169130804e+170,69.507070
"habit",0.144000,0.044000,0.080000,0.060000,14,0,1,38.037801,90,90,90,2.637587457639245e+144,69.537801
"random",0.036000,0,0.080000,0.060000,12,0,1,45.041397,90,70,70,2.613378241618267e+138,69.541397
"habit",0.072000,0,0.080000,0.060000,12,0.400000,1,41.544276,90,70,80,2.355314258004669e+126,69.544276
"random",0.072000,0.132000,0.160000,0.060000,12,0,1,41.584558,80,70,80,1.7125955185333613e+124,69.584558
"habit",0.036000,0,0,0.060000,14,0,1,38.184627,90,90,90,1.759855484779828e+201,69.684627
"habit",0.036000,0.176000,0.200000,0.060000,9,0.200000,1,48.828557,90,60,60,3.4459365221376363e+54,69.828557
"habit",0,0.044000,0.160000,0.060000,14,0.800000,1,38.329337,90,80,90,4.802108373900448e+228,69.829337
"habit",0,0.132000,0.120000,0.060000,12,0.800000,1,41.852803,80,80,80,2.00314545400913e+165,69.852803
"random",0.036000,0.044000,0.160000,0.060000,12,0,1,41.863293,100,90,80,3.939167937585961e+131,69.863293
"habit",0.144000,0,0.160000,0.060000,14,0.200000,1,38.396869,90,80,90,3.7005651140289815e+146,69.896869
"habit",0.144000,0.132000,0.200000,0.060000,12,0.800000,1,45.423046,90,70,70,1.619708274404362e+118,69.923046
"habit",0.180000,0.176000,0.160000,0.060000,12,1,1,41.924415,80,70,80,6.607430470809252e+79,69.924415
"random",0.036000,0.044000,0.080000,0.060000,14,0,1,38.440212,90,80,90,6.584662363644079e+198,69.940212
"habit",0.180000,0.132000,0.200000,0.060000,12,1,1,45.456518,90,70,70,1.3389941080110002e+88,69.956518
"random",0,0.044000,0.200000,0.060000,9,0,1,45.461774,90,60,70,3.2216888492397334e+69,69.961774
"habit",0.108000,0.088000,0.200000,0.060000,14,0.600000,1,38.528289,80,80,90,2.205353031236206e+155,70.028289
"random",0.108000,0.132000,0.160000,0.060000,14,0,1,38.559699,90,80,90,8.581348282708942e+158,70.059699
"habit",0.072000,0.088000,0.200000,0.060000,12,0.200000,1,42.135148,90,60,80,7.531976159465992e+144,70.135148
"habit",0,0.088000,0.160000,0.060000,14,1,1,38.755950,90,100,90,9.355043988551821e+225,70.255950
"random",0.072000,0.044000,0.080000,0.060000,14,0,1,38.803147,90,80,90,1.3418721849905795e+159,70.303147
"habit",0.180000,0,0.120000,0.060000,14,0.200000,1,38.892617,100,80,90,1.0125796291166559e+122,70.392617
"habit",0.180000,0,0.080000,0.060000,14,0,1,38.900779,90,80,90,1.9173433666679212e+105,70.400779
"random",0.108000,0.088000,0.120000,0.060000,14,0,1,38.908475,90,90,90,3.004506350656866e+162,70.408475
"random",0.072000,0,0.120000,0.060000,14,0,1,38.914957,100,90,90,3.2015440727629284e+179,70.414957
"habit",0.144000,0.044000,0.160000,0.060000,12,0.200000,1,42.464309,90,80,80,3.768702612504994e+60,70.464309
"random",0.072000,0.176000,0.200000,0.060000,12,0,1,42.515471,90,80,80,4.04430420365473e+136,70.515471
"habit",0.036000,0.044000,0.200000,0.060000,12,1,1,42.617284,90,90,80,6.137549442480225e+199,70.617284
"habit",0.036000,0,0.080000,0.060000,9,0,1,46.176479,80,70,70,1.5711924735506616e+62,70.676479
"random",0,0,0.080000,0.060000,12,0,1,42.708189,90,70,80,4.4688422011893985e+159,70.708189
"random",0.036000,0.044000,0.200000,0.060000,14,0,1,39.214711,100,100,90,8.452591121997343e+194,70.714711
"random",0.108000,0.044000,0.200000,0.060000,12,0,1,42.724325,90,60,80,3.739933292142293e+100,70.724325
"habit",0,0.044000,0.120000,0.060000,9,0.200000,1,49.823217,80,90,60,2.192409054264658e+79,70.823217
"habit",0.144000,0.176000,0.200000,0.060000,14,0,1,39.353548,100,90,90,3.329285260901427e+133,70.853548
"random",0.036000,0,0.200000,0.060000,9,0,1,46.420388,90,70,70,3.1424762102583305e+62,70.920388
"random",0.072000,0.132000,0.200000,0.060000,9,0,1,46.449942,90,60,70,1.8566335715098863e+23,70.949942
"habit",0.108000,0.132000,0.160000,0.060000,14,0.600000,1,39.450907,90,100,90,2.239100374724524e+167,70.950907
"habit",0.108000,0,0,0.060000,12,0.200000,1,42.955690,90,70,80,2.101094506063718e+104,70.955690
"habit",0.072000,0,0.040000,0.060000,12,0.200000,1,42.980753,80,70,80,1.1139249155187558e+132,70.980753
"random",0,0,0.160000,0.060000,12,0,1,42.988658,90,80,80,4.290215977925802e+156,70.988658
"habit",0.036000,0.132000,0.120000,0.060000,12,1,1,43.038064,90,80,80,1.5889258624527829e+139,71.038064
"habit",0.180000,0.088000,0.160000,0.060000,12,0.600000,1,43.040263,90,90,80,3.2812561030170766e+87,71.040263
"random",0.108000,0.176000,0.200000,0.060000,12,0,1,43.108179,90,80,80,3.7930027130166524e+117,71.108179
"random",0.072000,0,0.200000,0.060000,12,0,1,46.616043,90,80,70,1.368163587584888e+132,71.116043
"random",0.180000,0.044000,0.080000,0.060000,14,0,1,39.629794,90,70,90,1.8229210027827027e+91,71.129794
"habit",0.072000,0,0.080000,0.060000,14,0.600000,1,39.633343,100,90,90,3.571233946124824e+178,71.133343
"habit",0.036000,0.088000,0.160000,0.060000,12,1,1,43.134735,80,60,80,2.590890213532236e+166,71.134735
"habit",0.180000,0.176000,0.200000,0.060000,14,0.200000,1,39.644876,90,80,90,4.792649008222487e+124,71.144876
"random",0,0.044000,0.200000,0.060000,12,0,1,43.146763,80,80,80,1.5327273237330436e+157,71.146763
"random",0.072000,0.044000,0.120000,0.060000,12,0,1,43.170184,80,80,80,1.2795205584362246e+116,71.170184
"habit",0.180000,0,0.080000,0.060000,12,1,1,43.274951,90,80,80,2.471078253197004e+122,71.274951
"habit",0,0.088000,0.160000,0.060000,12,0.800000,1,43.277867,90,60,80,3.196775262825224e+166,71.277867
"habit",0.072000,0.088000,0.120000,0.060000,12,1,1,43.306861,80,80,80,1.0680758662492013e+152,71.306861
"habit",0.180000,0.044000,0.040000,0.060000,12,1,1,39.865216,70,70,90,3.955463680459837e+88,71.365216
"habit",0.036000,0.132000,0.200000,0.060000,12,0.200000,1,43.374527,90,90,80,8.634000132974898e+137,71.374527
"habit",0,0,0,0.060000,12,0.800000,1,43.378250,90,60,80,2.6028603051309618e+175,71.378250
"random",0,0.132000,0.120000,0.060000,9,0,1,43.387948,100,70,80,1.4407440670523546e+66,71.387948
"random",0.036000,0.176000,0.200000,0.060000,12,0,1,43.396145,90,90,80,5.246372697188374e+153,71.396145
"habit",0.072000,0,0.200000,0.060000,12,1,1,43.409307,80,70,80,2.4010852393797315e+149,71.409307
"random",0,0,0.120000,0.060000,14,0,1,39.922784,100,90,90,5.179261516882222e+202,71.422784
"random",0.036000,0,0,0.060000,12,0,1,43.422965,90,70,80,4.0446954588192564e+145,71.422965
"random",0.108000,0.088000,0.200000,0.060000,14,0,1,39.936632,100,80,90,1.69352574851153e+148,71.436632
"habit",0.036000,0.088000,0.160000,0.060000,9,0.800000,1,46.960646,100,70,70,2.013354888480811e+76,71.460646
"habit",0.072000,0.176000,0.200000,0.060000,12,0.600000,1,43.500738,90,80,80,1.978314376888012e+140,71.500738
"habit",0,0,0.200000,0.060000,12,0.600000,1,43.519395,80,70,80,4.565166536194385e+174,71.519395
"random",0.072000,0,0.200000,0.060000,14,0,1,40.024606,90,80,90,3.8420992496105556e+154,71.524606
"habit",0,0.132000,0.160000,0.060000,9,0.800000,1,43.530147,90,80,80,1.2245265926400433e+83,71.530147
"habit",0.180000,0.132000,0.160000,0.060000,12,0.800000,1,43.570838,80,70,80,6.95679554407373e+92,71.570838
"habit",0.036000,0.088000,0.200000,0.060000,9,1,1,50.574629,90,70,60,4.3063235953591546e+86,71.574629
"habit",0,0.176000,0.200000,0.060000,12,0.200000,1,43.596992,90,70,80,3.0003998141062703e+172,71.596992
"random",0,0.220000,0.200000,0.060000,9,0,1,47.111025,100,70,70,1.3554743560771347e+75,71.611025
"random",0,0.132000,0.200000,0.060000,9,0,1,50.666571,90,70,60,3.067176830038275e+74,71.666571
"habit",0.108000,0.088000,0.200000,0.060000,12,0.400000,1,43.670975,80,70,80,7.962106818857952e+116,71.670975
"habit",0.144000,0,0.120000,0.060000,12,1,1,43.696367,90,80,80,1.9256635609178634e+103,71.696367
"random",0.036000,0,0.120000,0.060000,12,0,1,43.884249,100,80,80,1.2079446501457113e+148,71.884249
"habit",0,0.176000,0.200000,0.060000,9,0,1,47.413907,90,70,70,2.2167393795110358e+74,71.913907
"random",0.108000,0.044000,0.120000,0.060000,12,0,1,43.916730,90,80,80,2.4948639062757438e+92,71.916730
"random",0.036000,0,0.160000,0.060000,12,0,1,43.930512,90,80,80,8.736865938466945e+142,71.930512
"habit",0.144000,0,0,0.060000,12,0.400000,1,43.939568,100,80,80,6.161395875132124e+96,71.939568
"habit",0.036000,0.132000,0.120000,0.060000,9,0.800000,1,47.473794,90,80,70,6.861898572609516e+56,71.973794
"habit",0.036000,0.044000,0.120000,0.060000,12,0.600000,1,44.007716,90,80,80,2.5142250629217957e+144,72.007716
"habit",0.108000,0,0.040000,0.060000,12,0.400000,1,44.047734,80,70,80,2.451158721397671e+107,72.047734
"random",0.072000,0.044000,0.200000,0.060000,12,0,1,44.083368,80,70,80,6.272424344882072e+124,72.083368
"habit",0.108000,0,0.080000,0.060000,12,0.600000,1,44.099672,100,80,80,2.0455866744857267e+137,72.099672
"random",0,0,0.200000,0.060000,12,0,1,44.128778,90,70,80,1.0350889957528756e+167,72.128778
"random",0.036000,0.044000,0.200000,0.060000,9,0,1,44.166796,80,60,80,4.11332179628713e+53,72.166796
"habit",0.072000,0.044000,0.200000,0.060000,12,0,1,44.206516,90,80,80,4.808563349381892e+129,72.206516
"habit",0.036000,0,0.160000,0.060000,12,0.600000,1,44.238987,80,80,80,1.4702996786050697e+158,72.238987
"random",0,0,0.080000,0.060000,9,0,1,47.766350,90,70,70,6.081737997385489e+82,72.266350
"random",0,0,0,0.060000,9,0,1,44.284820,80,70,80,4.945046491601094e+85,72.284820
"habit",0.144000,0.088000,0.160000,0.060000,12,0.400000,1,44.309809,100,90,80,1.175381877850998e+95,72.309809
"habit",0.144000,0.176000,0.200000,0.060000,12,1,1,44.385561,100,90,80,1.4794935676293072e+128,72.385561
"random",0.108000,0,0.200000,0.060000,12,0,1,44.470915,90,90,80,2.8730095772974953e+95,72.470915
"random",0.036000,0,0.040000,0.060000,12,0,1,44.523650,90,70,80,3.8759867171758666e+143,72.523650
"habit",0,0,0.120000,0.060000,9,0,1,48.036156,80,70,70,1.8228162495795335e+78,72.536156
"habit",0,0.132000,0.200000,0.060000,12,0,1,44.573500,90,80,80,2.6085863057078786e+163,72.573500
"habit",0,0,0.040000,0.060000,12,1,1,44.653414,90,80,80,8.905665674558345e+183,72.653414
"random",0.036000,0.044000,0.120000,0.060000,12,0,1,44.723474,90,90,80,3.593266839478646e+151,72.723474
"habit",0.108000,0.044000,0.160000,0.060000,12,0,1,44.868738,80,60,80,2.649645227868177e+89,72.868738
"habit",0,0.088000,0.200000,0.060000,12,1,1,44.904040,90,80,80,1.0787183075630405e+196,72.904040
"habit",0,0.088000,0.200000,0.060000,9,0.800000,1,45.001046,70,80,80,3.181724847124084e+86,73.001046
"random",0.072000,0.132000,0.200000,0.060000,12,0,1,45.023124,100,80,80,3.140152592149239e+135,73.023124
"habit",0.180000,0.132000,0.160000,0.060000,14,1,1,38.069825,90,90,100,1.3134957983692224e+136,73.069825
"habit",0.036000,0.044000,0.160000,0.060000,9,0.600000,1,41.767214,80,70,90,4.1809094440001376e+54,73.267214
"habit",0.036000,0.088000,0.200000,0.060000,14,0.200000,1,38.313221,90,80,100,1.705682741028713e+191,73.313221
"random",0.036000,0.088000,0.120000,0.060000,14,0,1,38.486716,90,90,100,3.3541099817714645e+197,73.486716
"random",0.144000,0.044000,0.160000,0.060000,14,0,1,38.621035,100,100,100,9.063534356078885e+144,73.621035
"habit",0,0,0.080000,0.060000,9,1,1,45.675421,80,60,80,8.653691833296722e+101,73.675421
"habit",0,0.088000,0.160000,0.060000,9,0.600000,1,49.386686,80,80,70,1.2726038370408943e+80,73.886686
"habit",0.036000,0.132000,0.160000,0.060000,14,0.200000,1,38.964882,100,100,100,3.6955024049465424e+208,73.964882
"random",0,0.088000,0.160000,0.060000,14,0,1,39.118054,70,80,100,5.297211659891037e+205,74.118054
"habit",0,0,0.160000,0.060000,9,0.200000,1,46.358304,90,50,80,2.676678123602154e+78,74.358304
"habit",0.036000,0,0.160000,0.060000,9,0.400000,1,50.118004,80,70,70,1.1327287306973238e+76,74.618004
"habit",0.072000,0,0.120000,0.060000,9,0.400000,1,50.225165,100,70,70,1.1942389720914693e+41,74.725165
"random",0,0,0,0.060000,12,0,1,43.392198,90,70,90,8.705308932915544e+162,74.892198
"random",0.108000,0,0.040000,0.060000,12,0,1,43.457999,90,80,90,8.141803422709865e+97,74.957999
"habit",0.036000,0.044000,0.120000,0.060000,14,0.800000,1,39.993646,100,100,100,1.872964533001229e+196,74.993646
"habit",0.144000,0.088000,0.200000,0.060000,12,0.600000,1,43.583562,90,70,90,5.624102398183309e+83,75.083562
"habit",0.072000,0.176000,0.200000,0.060000,9,0.400000,1,47.160902,80,70,80,2.9039595403672397e+39,75.160902
"habit",0,0.044000,0.120000,0.060000,12,0.400000,1,43.886199,90,80,90,5.043508668269447e+173,75.386199
"habit",0,0.088000,0.120000,0.060000,9,0.400000,1,51.241651,90,70,70,3.992666344827592e+73,75.741651
